,directorio,secuencia_p,orden,clase,dominio,mes,estrato1,sex,age,p6050,p6090,p6100,p6210,p6210s1,p6240,oficio,p6426,relab,p6500,p6510,p6510s1,p6510s2,p6545,p6545s1,p6545s2,p6580,p6580s1,p6580s2,p6585s1,p6585s1a1,p6585s1a2,p6585s2,p6585s2a1,p6585s2a2,p6585s3,p6585s3a1,p6585s3a2,p6585s4,p6585s4a1,p6585s4a2,p6590,p6590s1,p6600,p6600s1,p6610,p6610s1,p6620,p6620s1,p6630s1,p6630s1a1,p6630s2,p6630s2a1,p6630s3,p6630s3a1,p6630s4,p6630s4a1,p6630s6,p6630s6a1,p6750,p6760,p550,hoursWorkUsual,p6870,p6920,p7040,hoursWorkActualSecondJob,p7050,p7070,p7090,p7110,p7120,p7140s1,p7140s2,p7150,p7160,p7310,p7350,p7422,p7422s1,p7472,p7472s1,p7495,p7500s1,p7500s1a1,p7500s2,p7500s2a1,p7500s3,p7500s3a1,p7505,p7510s1,p7510s1a1,p7510s2,p7510s2a1,p7510s3,p7510s3a1,p7510s5,p7510s5a1,p7510s6,p7510s6a1,p7510s7,p7510s7a1,pet,ina,impa,isa,ie,imdi,iof1,iof2,iof3h,iof3i,iof6,cclasnr2,cclasnr3,cclasnr4,cclasnr5,cclasnr6,cclasnr7,cclasnr8,cclasnr11,impaes,isaes,iees,imdies,iof1es,iof2es,iof3hes,iof3ies,iof6es,ingtotob,ingtotes,ingtot,fex_c,depto,fex_dpto,fweight,maxEducLevel,college,regSalud,cotPension,wap,ocu,dsi,pea,inac,totalHoursWorked,formal,informal,cuentaPropia,microEmpresa,sizeFirm,y_salary_m,y_salary_m_hu,y_ingLab_m,y_horasExtras_m,y_especie_m,y_vivienda_m,y_otros_m,y_auxilioAliment_m,y_auxilioTransp_m,y_subFamiliar_m,y_subEducativo_m,y_primas_m,y_bonificaciones_m,y_primaServicios_m,y_primaNavidad_m,y_primaVacaciones_m,y_viaticos_m,y_accidentes_m,y_salarySec_m,y_ingLab_m_ha,y_gananciaNeta_m,y_gananciaNetaAgro_m,y_gananciaIndep_m,y_gananciaIndep_m_hu,y_total_m,y_total_m_ha
1006,4692468,1,2,1,BOGOTA,8,3,0,50,2,1,1,6,6,1,19,1,1,0,2,0,NA,2,0,NA,2,0,NA,2,0,NA,2,0,NA,2,0,NA,2,0,NA,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,NA,NA,NA,40,4,2,2,NA,NA,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,0,NA,0,NA,0,2,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,1,NA,0,0,0,NA,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,3600000,NA,NA,NA,NA,NA,NA,NA,NA,0,3600000,3600000,198.437227908178,11,198.437227908178,198,7,0,1,2,1,1,0,1,0,40,0,1,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1007,4692468,1,3,1,BOGOTA,8,3,0,23,3,1,1,6,3,3,39,36,1,781242,2,0,NA,2,0,NA,2,0,NA,2,0,NA,1,88211,2,1,31000,2,2,0,NA,2,0,2,0,2,0,2,0,1,781242,2,0,2,0,2,0,2,0,NA,NA,NA,30,4,1,2,NA,NA,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,0,NA,0,NA,0,1,2,0,2,0,2,0,2,0,1,1e+05,2,0,1,NA,965556.5,0,0,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,965556.5,NA,965556.5,198.437227908178,11,198.437227908178,198,7,0,1,1,1,1,0,1,0,30,1,0,0,0,3,781242,6076.32666015625,965556.5,NA,NA,NA,NA,NA,88211,31000,NA,NA,NA,781242,NA,NA,NA,NA,NA,7509.8837890625,NA,NA,NA,NA,965556.5,7509.8837890625
1008,4692468,1,5,1,BOGOTA,8,3,0,21,3,1,1,6,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,2,NA,0,NA,0,NA,0,2,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,1,1,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,198.437227908178,11,198.437227908178,198,7,0,1,NA,1,0,0,0,1,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1009,4692469,1,1,1,BOGOTA,8,3,0,19,1,1,3,5,10,1,75,16,1,9e+05,1,70000,2,2,0,NA,2,0,NA,2,0,NA,1,0,1,2,0,NA,2,0,NA,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,NA,NA,NA,52,6,2,2,NA,NA,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,0,NA,0,NA,0,2,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,1,NA,970000,0,0,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,970000,NA,970000,218.117810764694,11,218.117810764694,218,6,1,3,2,1,1,0,1,0,52,0,1,0,0,4,9e+05,4038.46142578125,970000,70000,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4352.56396484375,NA,NA,NA,NA,970000,4352.56396484375
1010,4692469,1,2,1,BOGOTA,8,3,1,35,2,1,3,4,9,1,80,42,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1e+06,1,NA,38,5,2,2,NA,NA,0,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,0,NA,0,NA,0,2,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,1,NA,1e+06,0,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1e+06,NA,1e+06,218.117810764694,11,218.117810764694,218,5,0,3,2,1,1,0,1,0,38,0,1,1,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1e+06,NA,1e+06,6140.35107421875,1e+06,6140.35107421875
1011,4692470,1,3,1,BOGOTA,8,1,1,5,3,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,277.214156924094,11,277.214156924094,277,2,0,NA,NA,0,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1012,4692470,1,2,1,BOGOTA,8,1,0,26,2,1,1,6,2,1,39,96,1,1100000,1,30000,2,2,0,NA,2,0,NA,2,0,NA,1,88211,2,1,30000,2,2,0,NA,2,0,2,0,2,0,2,0,1,1100000,2,0,2,0,2,0,2,0,NA,NA,NA,48,9,1,2,NA,NA,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,0,NA,0,NA,0,2,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,1,NA,1339877.66666667,0,0,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1339877.66666667,NA,1339877.66666667,277.214156924094,11,277.214156924094,277,7,0,1,1,1,1,0,1,0,48,1,0,0,0,5,1100000,5347.22216796875,1339877.625,30000,NA,NA,NA,NA,88211,30000,NA,NA,NA,1100000,NA,NA,NA,NA,NA,6513.2939453125,NA,NA,NA,NA,1339877.625,6513.2939453125
1013,4692470,1,1,1,BOGOTA,8,1,1,30,1,1,1,5,11,1,98,24,1,781242,1,60000,2,2,0,NA,2,0,NA,2,0,NA,1,88211,2,1,30000,2,2,0,NA,2,0,2,0,2,0,2,0,1,780000,2,0,2,0,2,0,2,0,NA,NA,NA,48,8,1,2,NA,NA,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,0,NA,0,NA,0,2,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,1,NA,1024453,0,0,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1024453,NA,1024453,277.214156924094,11,277.214156924094,277,6,1,1,1,1,1,0,1,0,48,1,0,0,0,5,781242,3797.7041015625,1024453,60000,NA,NA,NA,NA,88211,30000,NA,NA,NA,780000,NA,NA,NA,NA,NA,4979.97998046875,NA,NA,NA,NA,1024453,4979.97998046875
1014,4692471,1,1,1,BOGOTA,8,1,0,59,1,1,1,3,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,1,1,3e+05,2,0,2,0,2,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,1,1,NA,NA,NA,NA,0,0,0,0,3e+05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3e+05,NA,3e+05,281.541577612426,11,281.541577612426,282,3,0,1,NA,1,0,0,0,1,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1015,4692471,1,2,1,BOGOTA,8,1,1,59,2,1,1,3,3,1,95,4,1,1500000,2,0,NA,2,0,NA,2,0,NA,2,0,NA,2,0,NA,2,0,NA,2,0,NA,1,0,1,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,NA,NA,NA,48,3,2,2,NA,NA,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,0,NA,0,NA,0,2,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,1,NA,1500000,0,0,NA,0,0,0,0,0,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,150000,NA,NA,NA,NA,NA,NA,1500000,150000,1650000,281.541577612426,11,281.541577612426,282,3,0,1,2,1,1,0,1,0,48,0,1,0,1,2,1500000,7291.66650390625,1500000,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7291.66650390625,NA,NA,NA,NA,1500000,7291.66650390625
1016,4692471,1,3,1,BOGOTA,8,1,1,32,3,1,1,5,11,1,85,12,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1200000,1,NA,48,1,2,2,NA,NA,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,0,NA,0,NA,0,2,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,1,NA,1200000,0,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1200000,NA,1200000,281.541577612426,11,281.541577612426,282,6,1,1,2,1,1,0,1,0,48,0,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1200000,NA,1200000,5833.33349609375,1200000,5833.33349609375
1017,4692472,1,1,1,BOGOTA,8,1,0,81,1,1,3,3,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,2,NA,0,NA,0,NA,0,1,1,1e+05,2,0,2,0,2,0,2,0,2,0,1,1,NA,NA,NA,NA,0,0,8333.33333333333,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8333.33333333333,NA,8333.33333333333,246.237950366112,11,246.237950366112,246,3,0,3,NA,1,0,0,0,1,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1018,4692473,1,4,1,BOGOTA,8,3,1,29,3,2,NA,6,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,2,0,NA,NA,2,NA,0,NA,0,NA,0,2,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,1,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,266.428252944715,11,266.428252944715,266,7,0,NA,NA,1,0,1,1,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1019,4692473,1,1,1,BOGOTA,8,3,1,58,1,1,1,5,11,1,95,360,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7e+05,1,NA,60,2,1,2,NA,NA,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,0,NA,0,NA,0,2,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,1,NA,7e+05,0,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7e+05,NA,7e+05,266.428252944715,11,266.428252944715,266,6,1,1,1,1,1,0,1,0,60,1,0,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7e+05,NA,7e+05,2722.22216796875,7e+05,2722.22216796875
1020,4692473,1,2,1,BOGOTA,8,3,0,56,2,1,1,5,11,4,37,60,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,2,2,2,NA,NA,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,0,NA,0,NA,0,2,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,1,NA,NA,0,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,266.428252944715,11,266.428252944715,266,6,1,1,2,1,1,0,1,0,24,0,1,0,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1021,4692473,1,3,1,BOGOTA,8,3,0,32,3,1,1,6,7,1,2,96,1,2e+06,2,0,NA,2,0,NA,2,0,NA,2,0,NA,2,0,NA,2,0,NA,2,0,NA,2,0,2,0,2,0,2,0,1,2e+06,2,0,2,0,2,0,2,0,NA,NA,NA,46,9,1,2,NA,NA,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,0,NA,0,NA,0,1,2,0,2,0,2,0,1,5000,1,250000,2,0,1,NA,2166666.66666667,0,0,NA,416.666666666667,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2167083.33333333,NA,2167083.33333333,266.428252944715,11,266.428252944715,266,7,0,1,1,1,1,0,1,0,46,1,0,0,0,5,2e+06,10144.927734375,2166666.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2e+06,NA,NA,NA,NA,NA,10990.3388671875,NA,NA,NA,NA,2166666.75,10990.3388671875
1022,4692474,1,4,1,BOGOTA,8,3,0,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,219.927969437969,11,219.927969437969,220,NA,0,NA,NA,0,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1023,4692474,1,1,1,BOGOTA,8,3,1,43,1,1,1,6,5,1,11,7,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5e+06,1,NA,40,9,1,1,4,4,1200000,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,0,NA,0,NA,0,2,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,1,NA,5e+06,1200000,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6200000,NA,6200000,219.927969437969,11,219.927969437969,220,7,0,1,1,1,1,0,1,0,44,1,0,1,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1200000,NA,5e+06,NA,5e+06,29166.666015625,5e+06,26515.15234375
1024,4692474,1,2,1,BOGOTA,8,3,0,45,2,1,1,6,6,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,1,1600000,NA,NA,1,1,1200000,2,0,2,0,2,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,1,NA,NA,NA,NA,1600000,0,0,0,0,1200000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2800000,NA,2800000,219.927969437969,11,219.927969437969,220,7,0,1,NA,1,0,1,1,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1025,4692474,1,3,1,BOGOTA,8,3,0,25,3,1,1,6,4,4,39,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1400000,1,NA,32,9,1,2,NA,NA,0,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,0,NA,0,NA,0,1,2,0,2,0,2,0,2,0,2,0,1,2500000,1,NA,1400000,0,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1400000,NA,1400000,219.927969437969,11,219.927969437969,220,7,0,1,1,1,1,0,1,0,32,1,0,1,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1400000,NA,1400000,10208.3330078125,1400000,10208.3330078125
1026,4692474,1,5,1,BOGOTA,8,3,1,13,3,1,1,4,6,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,2,NA,0,NA,0,NA,0,2,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,1,1,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,219.927969437969,11,219.927969437969,220,5,0,1,NA,1,0,0,0,1,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1027,4692475,1,5,1,BOGOTA,8,3,1,10,4,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,253.459459252529,11,253.459459252529,253,NA,0,NA,NA,0,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1028,4692475,1,2,1,BOGOTA,8,3,0,20,3,1,1,5,11,1,39,16,1,1030000,1,280000,2,2,0,NA,2,0,NA,1,110000,2,1,83000,2,2,0,NA,2,0,NA,2,0,2,0,2,0,2,0,1,1e+06,2,0,2,0,2,0,2,0,NA,NA,NA,24,9,1,2,NA,NA,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,0,NA,0,NA,0,1,2,0,2,0,2,0,2,0,1,2e+05,2,0,1,NA,1586333.33333333,0,0,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1586333.33333333,NA,1586333.33333333,253.459459252529,11,253.459459252529,253,6,1,1,1,1,1,0,1,0,24,1,0,0,0,5,1030000,10013.888671875,1476333.375,280000,NA,NA,NA,110000,83000,NA,NA,NA,NA,1e+06,NA,NA,NA,NA,NA,14353.2412109375,NA,NA,NA,NA,1476333.375,14353.2412109375
1029,4692475,1,4,1,BOGOTA,8,3,0,30,9,1,1,6,4,1,33,72,1,1300000,2,0,NA,2,0,NA,2,0,NA,2,0,NA,2,0,NA,2,0,NA,2,0,NA,2,0,2,0,2,0,2,0,1,1100000,2,0,2,0,2,0,2,0,NA,NA,NA,45,9,1,2,NA,NA,0,2,NA,NA,1,1,2,1,NA,NA,NA,NA,NA,NA,2,NA,0,NA,0,NA,0,1,2,0,2,0,2,0,2,0,1,120000,2,0,1,NA,1391666.66666667,0,0,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1391666.66666667,NA,1391666.66666667,253.459459252529,11,253.459459252529,253,7,0,1,1,1,1,0,1,0,45,1,0,0,0,5,1300000,6740.74072265625,1391666.625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1100000,NA,NA,NA,NA,NA,7216.04931640625,NA,NA,NA,NA,1391666.625,7216.04931640625
1030,4692475,1,3,1,BOGOTA,8,3,1,32,3,1,2,5,11,1,58,150,2,1517833,2,0,NA,2,0,NA,2,0,NA,1,0,1,2,0,NA,1,0,1,2,0,NA,2,0,2,0,1,50000,2,0,1,878379,1,1102741,1,550000,1,550000,2,0,NA,NA,NA,96,9,1,2,NA,NA,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,0,NA,0,NA,0,1,2,0,2,0,2,0,2,0,1,0,2,0,1,NA,1774593,0,50000,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1824593,NA,1824593,253.459459252529,11,253.459459252529,253,6,1,2,1,1,1,0,1,0,96,1,0,0,0,5,1517833,3689.17749023438,1774593.125,NA,NA,NA,NA,0,NA,0,NA,NA,NA,878379,1102741,550000,550000,NA,NA,4313.2470703125,NA,NA,NA,NA,1774593.125,4313.2470703125
